ds,y,AWND_x,PRCP_x,SNWD_x,SNOW_x,TMAX_x,TMIN_x,AWND_y,PRCP_y,SNWD_y,SNOW_y,TMAX_y,TMIN_y
2020-05-18,38,9.84,0.0,0.0,0.0,80.0,59.0,9.84,0.0,0.0,0.0,80.0,59.0
2020-05-19,34,5.59,0.0,0.0,0.0,74.0,56.0,5.59,0.0,0.0,0.0,74.0,56.0
2020-05-20,31,5.37,0.0,0.0,0.0,77.0,56.0,5.37,0.0,0.0,0.0,77.0,56.0
2020-05-21,28,5.59,0.24,0.0,0.0,80.0,58.0,5.59,0.24,0.0,0.0,80.0,58.0
2020-05-22,42,6.71,0.98,0.0,0.0,81.0,65.0,6.71,0.98,0.0,0.0,81.0,65.0
2020-05-23,43,9.62,0.89,0.0,0.0,84.0,63.0,9.62,0.89,0.0,0.0,84.0,63.0
2020-05-24,32,4.92,0.0,0.0,0.0,86.0,65.0,4.92,0.0,0.0,0.0,86.0,65.0
2020-05-25,31,8.5,0.42,0.0,0.0,88.0,67.0,8.5,0.42,0.0,0.0,88.0,67.0
2020-05-26,27,6.26,0.32,0.0,0.0,81.0,66.0,6.26,0.32,0.0,0.0,81.0,66.0
2020-05-27,23,4.25,0.06,0.0,0.0,82.0,63.0,4.25,0.06,0.0,0.0,82.0,63.0
2020-05-28,32,6.04,0.05,0.0,0.0,77.0,61.0,6.04,0.05,0.0,0.0,77.0,61.0
2020-05-29,28,6.49,0.0,0.0,0.0,84.0,63.0,6.49,0.0,0.0,0.0,84.0,63.0
2020-05-30,34,5.82,0.0,0.0,0.0,83.0,59.0,5.82,0.0,0.0,0.0,83.0,59.0
2020-05-31,28,6.49,0.0,0.0,0.0,82.0,61.0,6.49,0.0,0.0,0.0,82.0,61.0
2020-06-01,42,3.8,0.0,0.0,0.0,83.0,61.0,3.8,0.0,0.0,0.0,83.0,61.0
2020-06-02,27,3.36,0.0,0.0,0.0,86.0,61.0,3.36,0.0,0.0,0.0,86.0,61.0
2020-06-03,34,4.7,0.01,0.0,0.0,85.0,69.0,4.7,0.01,0.0,0.0,85.0,69.0
2020-06-04,31,6.04,0.0,0.0,0.0,89.0,72.0,6.04,0.0,0.0,0.0,89.0,72.0
2020-06-05,28,6.71,0.26,0.0,0.0,94.0,69.0,6.71,0.26,0.0,0.0,94.0,69.0
2020-06-06,21,5.37,0.0,0.0,0.0,90.0,68.0,5.37,0.0,0.0,0.0,90.0,68.0
2020-06-07,34,9.4,0.0,0.0,0.0,93.0,71.0,9.4,0.0,0.0,0.0,93.0,71.0
2020-06-08,29,12.08,2.15,0.0,0.0,79.0,73.0,12.08,2.15,0.0,0.0,79.0,73.0
2020-06-09,29,13.42,0.01,0.0,0.0,90.0,72.0,13.42,0.01,0.0,0.0,90.0,72.0
2020-06-10,42,12.75,0.0,0.0,0.0,80.0,63.0,12.75,0.0,0.0,0.0,80.0,63.0
2020-06-11,32,5.14,0.0,0.0,0.0,86.0,59.0,5.14,0.0,0.0,0.0,86.0,59.0
2020-06-12,28,4.03,0.0,0.0,0.0,89.0,63.0,4.03,0.0,0.0,0.0,89.0,63.0
2020-06-13,33,3.8,0.02,0.0,0.0,92.0,66.0,3.8,0.02,0.0,0.0,92.0,66.0
2020-06-14,36,3.36,0.0,0.0,0.0,90.0,68.0,3.36,0.0,0.0,0.0,90.0,68.0
2020-06-15,35,4.7,0.0,0.0,0.0,91.0,68.0,4.7,0.0,0.0,0.0,91.0,68.0
2020-06-16,31,5.82,0.0,0.0,0.0,85.0,66.0,5.82,0.0,0.0,0.0,85.0,66.0
2020-06-17,36,3.36,0.0,0.0,0.0,88.0,60.0,3.36,0.0,0.0,0.0,88.0,60.0
2020-06-18,22,3.8,0.0,0.0,0.0,89.0,63.0,3.8,0.0,0.0,0.0,89.0,63.0
2020-06-19,36,5.82,0.0,0.0,0.0,91.0,67.0,5.82,0.0,0.0,0.0,91.0,67.0
2020-06-20,33,6.49,0.0,0.0,0.0,89.0,72.0,6.49,0.0,0.0,0.0,89.0,72.0
2020-06-21,24,5.82,0.61,0.0,0.0,88.0,69.0,5.82,0.61,0.0,0.0,88.0,69.0
2020-06-22,28,8.5,0.22,0.0,0.0,86.0,69.0,8.5,0.22,0.0,0.0,86.0,69.0
2020-06-23,32,4.92,1.49,0.0,0.0,87.0,68.0,4.92,1.49,0.0,0.0,87.0,68.0
2020-06-24,46,5.37,0.0,0.0,0.0,86.0,68.0,5.37,0.0,0.0,0.0,86.0,68.0
2020-06-25,46,5.82,0.0,0.0,0.0,89.0,64.0,5.82,0.0,0.0,0.0,89.0,64.0
2020-06-26,30,8.5,0.22,0.0,0.0,82.0,70.0,8.5,0.22,0.0,0.0,82.0,70.0
2020-06-27,22,8.72,0.0,0.0,0.0,90.0,70.0,8.72,0.0,0.0,0.0,90.0,70.0
2020-06-28,24,9.4,0.27,0.0,0.0,90.0,71.0,9.4,0.27,0.0,0.0,90.0,71.0
2020-06-29,29,6.49,1.47,0.0,0.0,78.0,71.0,6.49,1.47,0.0,0.0,78.0,71.0
2020-06-30,36,10.51,0.0,0.0,0.0,90.0,74.0,10.51,0.0,0.0,0.0,90.0,74.0
2020-07-01,27,6.71,0.0,0.0,0.0,90.0,75.0,6.71,0.0,0.0,0.0,90.0,75.0
2020-07-02,37,6.04,0.36,0.0,0.0,94.0,71.0,6.04,0.36,0.0,0.0,94.0,71.0
2020-07-03,17,4.7,0.0,0.0,0.0,92.0,70.0,4.7,0.0,0.0,0.0,92.0,70.0
2020-07-04,24,5.37,0.0,0.0,0.0,89.0,72.0,5.37,0.0,0.0,0.0,89.0,72.0
2020-07-05,28,5.37,0.0,0.0,0.0,90.0,73.0,5.37,0.0,0.0,0.0,90.0,73.0
2020-07-06,48,5.14,0.0,0.0,0.0,89.0,71.0,5.14,0.0,0.0,0.0,89.0,71.0
2020-07-07,33,4.47,0.0,0.0,0.0,90.0,73.0,4.47,0.0,0.0,0.0,90.0,73.0
2020-07-08,36,4.47,0.0,0.0,0.0,88.0,72.0,4.47,0.0,0.0,0.0,88.0,72.0
2020-07-09,34,6.71,1.16,0.0,0.0,92.0,71.0,6.71,1.16,0.0,0.0,92.0,71.0
2020-07-10,27,5.37,0.0,0.0,0.0,92.0,71.0,5.37,0.0,0.0,0.0,92.0,71.0
2020-07-11,28,5.82,0.0,0.0,0.0,95.0,75.0,5.82,0.0,0.0,0.0,95.0,75.0
2020-07-12,22,9.62,0.0,0.0,0.0,93.0,76.0,9.62,0.0,0.0,0.0,93.0,76.0
2020-07-13,29,4.25,0.0,0.0,0.0,90.0,71.0,4.25,0.0,0.0,0.0,90.0,71.0
2020-07-14,32,6.93,0.0,0.0,0.0,93.0,74.0,6.93,0.0,0.0,0.0,93.0,74.0
2020-07-15,32,7.38,0.0,0.0,0.0,93.0,76.0,7.38,0.0,0.0,0.0,93.0,76.0
2020-07-16,46,5.82,0.0,0.0,0.0,96.0,77.0,5.82,0.0,0.0,0.0,96.0,77.0
2020-07-17,44,6.49,0.0,0.0,0.0,95.0,77.0,6.49,0.0,0.0,0.0,95.0,77.0
2020-07-18,29,5.82,0.0,0.0,0.0,93.0,73.0,5.82,0.0,0.0,0.0,93.0,73.0
2020-07-19,23,5.37,0.0,0.0,0.0,95.0,75.0,5.37,0.0,0.0,0.0,95.0,75.0
2020-07-20,31,3.8,0.0,0.0,0.0,95.0,75.0,3.8,0.0,0.0,0.0,95.0,75.0
2020-07-21,31,5.37,0.0,0.0,0.0,93.0,73.0,5.37,0.0,0.0,0.0,93.0,73.0
2020-07-22,20,2.68,0.01,0.0,0.0,83.0,75.0,2.68,0.01,0.0,0.0,83.0,75.0
2020-07-23,33,5.82,0.18,0.0,0.0,92.0,74.0,5.82,0.18,0.0,0.0,92.0,74.0
2020-07-24,28,7.61,0.0,0.0,0.0,91.0,75.0,7.61,0.0,0.0,0.0,91.0,75.0
2020-07-25,21,6.26,0.0,0.0,0.0,90.0,74.0,6.26,0.0,0.0,0.0,90.0,74.0
2020-07-26,17,4.7,0.0,0.0,0.0,91.0,73.0,4.7,0.0,0.0,0.0,91.0,73.0
2020-07-27,30,4.92,0.0,0.0,0.0,90.0,71.0,4.92,0.0,0.0,0.0,90.0,71.0
2020-07-28,37,5.37,0.0,0.0,0.0,92.0,73.0,5.37,0.0,0.0,0.0,92.0,73.0
2020-07-29,28,4.92,0.34,0.0,0.0,89.0,74.0,4.92,0.34,0.0,0.0,89.0,74.0
2020-07-30,39,11.41,0.0,0.0,0.0,92.0,76.0,11.41,0.0,0.0,0.0,92.0,76.0
2020-07-31,19,9.17,0.38,0.0,0.0,82.0,72.0,9.17,0.38,0.0,0.0,82.0,72.0
2020-08-01,32,8.5,0.0,0.0,0.0,87.0,71.0,8.5,0.0,0.0,0.0,87.0,71.0
2020-08-02,27,3.8,0.02,0.0,0.0,90.0,66.0,3.8,0.02,0.0,0.0,90.0,66.0
2020-08-03,31,5.37,0.0,0.0,0.0,89.0,68.0,5.37,0.0,0.0,0.0,89.0,68.0
2020-08-04,38,6.71,0.0,0.0,0.0,86.0,68.0,6.71,0.0,0.0,0.0,86.0,68.0
2020-08-05,29,4.92,0.0,0.0,0.0,84.0,64.0,4.92,0.0,0.0,0.0,84.0,64.0
2020-08-06,32,4.92,0.01,0.0,0.0,88.0,64.0,4.92,0.01,0.0,0.0,88.0,64.0
2020-08-07,38,3.58,0.0,0.0,0.0,87.0,71.0,3.58,0.0,0.0,0.0,87.0,71.0
2020-08-08,11,4.7,0.0,0.0,0.0,94.0,70.0,4.7,0.0,0.0,0.0,94.0,70.0
2020-08-09,30,5.82,0.0,0.0,0.0,96.0,74.0,5.82,0.0,0.0,0.0,96.0,74.0
2020-08-10,30,7.61,0.0,0.0,0.0,97.0,75.0,7.61,0.0,0.0,0.0,97.0,75.0
2020-08-11,25,6.04,0.0,0.0,0.0,97.0,72.0,6.04,0.0,0.0,0.0,97.0,72.0
2020-08-12,35,4.03,0.12,0.0,0.0,85.0,72.0,4.03,0.12,0.0,0.0,85.0,72.0
2020-08-13,25,2.91,0.0,0.0,0.0,92.0,71.0,2.91,0.0,0.0,0.0,92.0,71.0
2020-08-14,26,5.37,0.41,0.0,0.0,92.0,73.0,5.37,0.41,0.0,0.0,92.0,73.0
2020-08-15,25,4.03,0.0,0.0,0.0,96.0,74.0,4.03,0.0,0.0,0.0,96.0,74.0
2020-08-16,25,6.71,0.0,0.0,0.0,94.0,70.0,6.71,0.0,0.0,0.0,94.0,70.0
2020-08-17,43,4.03,0.0,0.0,0.0,92.0,64.0,4.03,0.0,0.0,0.0,92.0,64.0
2020-08-18,29,8.05,0.0,0.0,0.0,91.0,71.0,8.05,0.0,0.0,0.0,91.0,71.0
2020-08-19,29,8.5,0.0,0.0,0.0,89.0,68.0,8.5,0.0,0.0,0.0,89.0,68.0
2020-08-20,47,6.71,0.0,0.0,0.0,88.0,66.0,6.71,0.0,0.0,0.0,88.0,66.0
2020-08-21,36,5.14,0.0,0.0,0.0,90.0,68.0,5.14,0.0,0.0,0.0,90.0,68.0
2020-08-22,31,3.13,0.0,0.0,0.0,91.0,65.0,3.13,0.0,0.0,0.0,91.0,65.0
2020-08-23,31,3.58,0.0,0.0,0.0,93.0,68.0,3.58,0.0,0.0,0.0,93.0,68.0
2020-08-24,33,3.58,0.0,0.0,0.0,94.0,70.0,3.58,0.0,0.0,0.0,94.0,70.0
2020-08-25,31,8.05,0.0,0.0,0.0,95.0,72.0,8.05,0.0,0.0,0.0,95.0,72.0
2020-08-26,34,7.61,0.99,0.0,0.0,90.0,73.0,7.61,0.99,0.0,0.0,90.0,73.0
2020-08-27,21,11.41,2.94,0.0,0.0,76.0,71.0,11.41,2.94,0.0,0.0,76.0,71.0
2020-08-28,37,11.41,0.16,0.0,0.0,95.0,72.0,11.41,0.16,0.0,0.0,95.0,72.0
2020-08-29,29,6.71,0.84,0.0,0.0,95.0,74.0,6.71,0.84,0.0,0.0,95.0,74.0
2020-08-30,29,4.47,0.03,0.0,0.0,87.0,74.0,4.47,0.03,0.0,0.0,87.0,74.0
2020-08-31,28,3.36,0.5,0.0,0.0,86.0,71.0,3.36,0.5,0.0,0.0,86.0,71.0
2020-09-01,38,5.14,0.47,0.0,0.0,86.0,72.0,5.14,0.47,0.0,0.0,86.0,72.0
2020-09-02,34,4.47,0.36,0.0,0.0,82.0,73.0,4.47,0.36,0.0,0.0,82.0,73.0
2020-09-03,46,4.92,0.0,0.0,0.0,84.0,73.0,4.92,0.0,0.0,0.0,84.0,73.0
2020-09-04,39,6.04,0.0,0.0,0.0,90.0,72.0,6.04,0.0,0.0,0.0,90.0,72.0
2020-09-05,34,4.03,0.0,0.0,0.0,86.0,67.0,4.03,0.0,0.0,0.0,86.0,67.0
2020-09-06,33,3.13,0.0,0.0,0.0,90.0,65.0,3.13,0.0,0.0,0.0,90.0,65.0
2020-09-07,26,6.04,0.0,0.0,0.0,90.0,67.0,6.04,0.0,0.0,0.0,90.0,67.0
2020-09-08,55,4.92,0.0,0.0,0.0,89.0,69.0,4.92,0.0,0.0,0.0,89.0,69.0
2020-09-09,36,6.71,0.0,0.0,0.0,91.0,70.0,6.71,0.0,0.0,0.0,91.0,70.0
2020-09-10,43,4.03,0.44,0.0,0.0,91.0,70.0,4.03,0.44,0.0,0.0,91.0,70.0
2020-09-11,28,4.92,0.0,0.0,0.0,90.0,70.0,4.92,0.0,0.0,0.0,90.0,70.0
2020-09-12,30,5.37,0.0,0.0,0.0,91.0,71.0,5.37,0.0,0.0,0.0,91.0,71.0
2020-09-13,26,6.49,0.0,0.0,0.0,86.0,71.0,6.49,0.0,0.0,0.0,86.0,71.0
2020-09-14,40,11.18,0.0,0.0,0.0,86.0,69.0,11.18,0.0,0.0,0.0,86.0,69.0
2020-09-15,34,7.38,0.0,0.0,0.0,87.0,67.0,7.38,0.0,0.0,0.0,87.0,67.0
2020-09-16,44,7.16,0.0,0.0,0.0,88.0,69.0,7.16,0.0,0.0,0.0,88.0,69.0
2020-09-17,37,7.38,0.0,0.0,0.0,85.0,71.0,7.38,0.0,0.0,0.0,85.0,71.0
2020-09-18,40,10.51,0.0,0.0,0.0,80.0,63.0,10.51,0.0,0.0,0.0,80.0,63.0
2020-09-19,30,8.72,0.0,0.0,0.0,77.0,57.0,8.72,0.0,0.0,0.0,77.0,57.0
2020-09-20,31,8.5,0.0,0.0,0.0,81.0,57.0,8.5,0.0,0.0,0.0,81.0,57.0
2020-09-21,60,7.16,0.0,0.0,0.0,76.0,60.0,7.16,0.0,0.0,0.0,76.0,60.0
2020-09-22,30,8.05,0.99,0.0,0.0,69.0,63.0,8.05,0.99,0.0,0.0,69.0,63.0
2020-09-23,32,10.74,0.75,0.0,0.0,63.0,60.0,10.74,0.75,0.0,0.0,63.0,60.0
2020-09-24,32,6.93,0.07,0.0,0.0,70.0,60.0,6.93,0.07,0.0,0.0,70.0,60.0
2020-09-25,45,2.46,0.0,0.0,0.0,75.0,57.0,2.46,0.0,0.0,0.0,75.0,57.0
2020-09-26,39,4.25,0.0,0.0,0.0,76.0,55.0,4.25,0.0,0.0,0.0,76.0,55.0
2020-09-27,40,4.92,0.0,0.0,0.0,84.0,57.0,4.92,0.0,0.0,0.0,84.0,57.0
2020-09-28,38,12.53,0.29,0.0,0.0,75.0,55.0,12.53,0.29,0.0,0.0,75.0,55.0
2020-09-29,43,8.72,0.0,0.0,0.0,74.0,49.0,8.72,0.0,0.0,0.0,74.0,49.0
2020-09-30,33,8.72,0.0,0.0,0.0,83.0,51.0,8.72,0.0,0.0,0.0,83.0,51.0
2020-10-01,36,7.83,0.0,0.0,0.0,78.0,54.0,7.83,0.0,0.0,0.0,78.0,54.0
2020-10-02,35,4.03,0.0,0.0,0.0,70.0,48.0,4.03,0.0,0.0,0.0,70.0,48.0
2020-10-03,28,4.47,0.0,0.0,0.0,72.0,48.0,4.47,0.0,0.0,0.0,72.0,48.0
2020-10-04,27,6.71,0.0,0.0,0.0,70.0,50.0,6.71,0.0,0.0,0.0,70.0,50.0
2020-10-05,57,3.58,0.0,0.0,0.0,69.0,45.0,3.58,0.0,0.0,0.0,69.0,45.0
2020-10-06,26,2.01,0.0,0.0,0.0,76.0,44.0,2.01,0.0,0.0,0.0,76.0,44.0
2020-10-07,57,2.91,0.0,0.0,0.0,84.0,52.0,2.91,0.0,0.0,0.0,84.0,52.0
2020-10-08,29,2.01,0.0,0.0,0.0,79.0,57.0,2.01,0.0,0.0,0.0,79.0,57.0
2020-10-09,38,6.04,0.03,0.0,0.0,72.0,64.0,6.04,0.03,0.0,0.0,72.0,64.0
2020-10-10,25,12.08,0.53,0.0,0.0,74.0,65.0,12.08,0.53,0.0,0.0,74.0,65.0
2020-10-11,41,4.03,0.0,0.0,0.0,80.0,64.0,4.03,0.0,0.0,0.0,80.0,64.0
2020-10-12,59,7.83,0.0,0.0,0.0,82.0,52.0,7.83,0.0,0.0,0.0,82.0,52.0
2020-10-13,41,1.34,0.0,0.0,0.0,77.0,48.0,1.34,0.0,0.0,0.0,77.0,48.0
2020-10-14,37,6.26,0.0,0.0,0.0,79.0,46.0,6.26,0.0,0.0,0.0,79.0,46.0
2020-10-15,30,6.71,0.04,0.0,0.0,63.0,53.0,6.71,0.04,0.0,0.0,63.0,53.0
2020-10-16,32,5.59,0.0,0.0,0.0,67.0,44.0,5.59,0.0,0.0,0.0,67.0,44.0
2020-10-17,23,5.59,0.0,0.0,0.0,71.0,40.0,5.59,0.0,0.0,0.0,71.0,40.0
2020-10-18,29,5.37,0.03,0.0,0.0,77.0,58.0,5.37,0.03,0.0,0.0,77.0,58.0
2020-10-19,42,8.28,0.11,0.0,0.0,80.0,64.0,8.28,0.11,0.0,0.0,80.0,64.0
2020-10-20,40,6.04,0.0,0.0,0.0,84.0,59.0,6.04,0.0,0.0,0.0,84.0,59.0
2020-10-21,41,3.8,0.0,0.0,0.0,85.0,59.0,3.8,0.0,0.0,0.0,85.0,59.0
2020-10-22,41,5.82,0.0,0.0,0.0,84.0,61.0,5.82,0.0,0.0,0.0,84.0,61.0
2020-10-23,56,10.29,0.69,0.0,0.0,79.0,50.0,10.29,0.69,0.0,0.0,79.0,50.0
2020-10-24,35,9.17,0.0,0.0,0.0,51.0,46.0,9.17,0.0,0.0,0.0,51.0,46.0
2020-10-25,35,5.37,0.0,0.0,0.0,53.0,47.0,5.37,0.0,0.0,0.0,53.0,47.0
2020-10-26,39,8.72,0.07,0.0,0.0,52.0,49.0,8.72,0.07,0.0,0.0,52.0,49.0
2020-10-27,24,9.4,0.01,0.0,0.0,50.0,44.0,9.4,0.01,0.0,0.0,50.0,44.0
2020-10-28,31,7.83,2.36,0.0,0.0,53.0,48.0,7.83,2.36,0.0,0.0,53.0,48.0
2020-10-29,32,10.07,0.02,0.0,0.0,53.0,42.0,10.07,0.02,0.0,0.0,53.0,42.0
2020-10-30,29,4.92,0.0,0.0,0.0,61.0,37.0,4.92,0.0,0.0,0.0,61.0,37.0
2020-10-31,28,3.8,0.0,0.0,0.0,64.0,38.0,3.8,0.0,0.0,0.0,64.0,38.0
2020-11-01,29,9.84,0.0,0.0,0.0,70.0,43.0,9.84,0.0,0.0,0.0,70.0,43.0
2020-11-02,37,2.46,0.0,0.0,0.0,60.0,35.0,2.46,0.0,0.0,0.0,60.0,35.0
2020-11-03,27,4.92,0.0,0.0,0.0,72.0,37.0,4.92,0.0,0.0,0.0,72.0,37.0
2020-11-04,38,4.25,0.0,0.0,0.0,73.0,40.0,4.25,0.0,0.0,0.0,73.0,40.0
2020-11-05,30,3.8,0.0,0.0,0.0,73.0,47.0,3.8,0.0,0.0,0.0,73.0,47.0
2020-11-06,38,2.01,0.0,0.0,0.0,73.0,44.0,2.01,0.0,0.0,0.0,73.0,44.0
2020-11-07,42,2.46,0.0,0.0,0.0,76.0,50.0,2.46,0.0,0.0,0.0,76.0,50.0
2020-11-08,33,5.14,0.0,0.0,0.0,78.0,55.0,5.14,0.0,0.0,0.0,78.0,55.0
2020-11-09,40,7.38,0.0,0.0,0.0,80.0,57.0,7.38,0.0,0.0,0.0,80.0,57.0
2020-11-10,39,6.71,0.0,0.0,0.0,80.0,58.0,6.71,0.0,0.0,0.0,80.0,58.0
2020-11-11,27,7.83,0.02,0.0,0.0,66.0,45.0,7.83,0.02,0.0,0.0,66.0,45.0
2020-11-12,49,4.47,0.0,0.0,0.0,65.0,39.0,4.47,0.0,0.0,0.0,65.0,39.0
2020-11-13,39,6.49,0.0,0.0,0.0,64.0,48.0,6.49,0.0,0.0,0.0,64.0,48.0
2020-11-14,28,9.4,0.0,0.0,0.0,76.0,45.0,9.4,0.0,0.0,0.0,76.0,45.0
2020-11-15,24,12.08,0.48,0.0,0.0,72.0,40.0,12.08,0.48,0.0,0.0,72.0,40.0
2020-11-16,33,3.36,0.0,0.0,0.0,67.0,34.0,3.36,0.0,0.0,0.0,67.0,34.0
2020-11-17,40,6.49,0.0,0.0,0.0,66.0,42.0,6.49,0.0,0.0,0.0,66.0,42.0
2020-11-18,37,5.14,0.0,0.0,0.0,66.0,37.0,5.14,0.0,0.0,0.0,66.0,37.0
2020-11-19,32,9.17,0.0,0.0,0.0,71.0,41.0,9.17,0.0,0.0,0.0,71.0,41.0
2020-11-20,39,2.91,0.01,0.0,0.0,68.0,47.0,2.91,0.01,0.0,0.0,68.0,47.0
2020-11-21,33,2.91,0.0,0.0,0.0,73.0,52.0,2.91,0.0,0.0,0.0,73.0,52.0
2020-11-22,24,8.05,0.3,0.0,0.0,64.0,41.0,8.05,0.3,0.0,0.0,64.0,41.0
2020-11-23,37,4.7,0.0,0.0,0.0,56.0,34.0,4.7,0.0,0.0,0.0,56.0,34.0
2020-11-24,38,5.59,0.38,0.0,0.0,64.0,36.0,5.59,0.38,0.0,0.0,64.0,36.0
2020-11-25,33,10.96,0.62,0.0,0.0,63.0,41.0,10.96,0.62,0.0,0.0,63.0,41.0
2020-11-26,12,2.46,0.0,0.0,0.0,60.0,34.0,2.46,0.0,0.0,0.0,60.0,34.0
2020-11-27,36,4.92,0.0,0.0,0.0,60.0,43.0,4.92,0.0,0.0,0.0,60.0,43.0
2020-11-28,20,7.38,0.0,0.0,0.0,57.0,39.0,7.38,0.0,0.0,0.0,57.0,39.0
2020-11-29,14,8.5,0.29,0.0,0.0,48.0,38.0,8.5,0.29,0.0,0.0,48.0,38.0
2020-11-30,54,14.09,0.0,0.0,0.0,47.0,31.0,14.09,0.0,0.0,0.0,47.0,31.0
2020-12-01,37,3.8,0.0,0.0,0.0,53.0,23.0,3.8,0.0,0.0,0.0,53.0,23.0
2020-12-02,40,6.71,0.01,0.0,0.0,54.0,27.0,6.71,0.01,0.0,0.0,54.0,27.0
2020-12-03,33,5.82,0.2,0.0,0.0,44.0,39.0,5.82,0.2,0.0,0.0,44.0,39.0
2020-12-04,40,7.61,0.0,0.0,0.0,53.0,35.0,7.61,0.0,0.0,0.0,53.0,35.0
2020-12-05,26,4.92,0.0,0.0,0.0,62.0,31.0,4.92,0.0,0.0,0.0,62.0,31.0
2020-12-06,22,7.16,0.0,0.0,0.0,58.0,35.0,7.16,0.0,0.0,0.0,58.0,35.0
2020-12-07,47,5.37,0.0,0.0,0.0,56.0,33.0,5.37,0.0,0.0,0.0,56.0,33.0
2020-12-08,27,3.8,0.0,0.0,0.0,63.0,31.0,3.8,0.0,0.0,0.0,63.0,31.0
2020-12-09,38,5.82,0.0,0.0,0.0,72.0,33.0,5.82,0.0,0.0,0.0,72.0,33.0
2020-12-10,41,5.37,0.0,0.0,0.0,75.0,36.0,5.37,0.0,0.0,0.0,75.0,36.0
2020-12-11,29,8.05,0.68,0.0,0.0,66.0,47.0,8.05,0.68,0.0,0.0,66.0,47.0
2020-12-12,29,8.95,0.01,0.0,0.0,58.0,35.0,8.95,0.01,0.0,0.0,58.0,35.0
2020-12-13,24,10.07,0.92,0.0,0.0,43.0,32.0,10.07,0.92,0.0,0.0,43.0,32.0
2020-12-14,39,8.05,0.0,0.0,0.0,45.0,30.0,8.05,0.0,0.0,0.0,45.0,30.0
2020-12-15,40,6.26,0.01,0.0,0.0,32.0,26.0,6.26,0.01,0.0,0.0,32.0,26.0
2020-12-16,30,7.61,0.0,0.0,0.0,37.0,31.0,7.61,0.0,0.0,0.0,37.0,31.0
2020-12-17,36,3.36,0.0,0.0,0.0,49.0,24.0,3.36,0.0,0.0,0.0,49.0,24.0
2020-12-18,36,5.37,0.0,0.0,0.0,56.0,26.0,5.37,0.0,0.0,0.0,56.0,26.0
2020-12-19,17,3.58,0.22,0.0,0.0,47.0,43.0,3.58,0.22,0.0,0.0,47.0,43.0
2020-12-20,34,5.59,0.0,0.0,0.0,53.0,39.0,5.59,0.0,0.0,0.0,53.0,39.0
2020-12-21,45,6.04,0.0,0.0,0.0,69.0,36.0,6.04,0.0,0.0,0.0,69.0,36.0
2020-12-22,39,6.49,0.0,0.0,0.0,64.0,34.0,6.49,0.0,0.0,0.0,64.0,34.0
2020-12-23,50,12.3,0.08,0.0,0.0,65.0,37.0,12.3,0.08,0.0,0.0,65.0,37.0
2020-12-24,36,15.43,0.0,0.0,0.0,41.0,28.0,15.43,0.0,0.0,0.0,41.0,28.0
2020-12-25,18,6.49,0.0,0.0,0.0,44.0,23.0,6.49,0.0,0.0,0.0,44.0,23.0
2020-12-26,26,6.71,0.0,0.0,0.0,63.0,27.0,6.71,0.0,0.0,0.0,63.0,27.0
2020-12-27,26,9.62,0.0,0.0,0.0,66.0,38.0,9.62,0.0,0.0,0.0,66.0,38.0
2020-12-28,44,7.61,0.0,0.0,0.0,55.0,37.0,7.61,0.0,0.0,0.0,55.0,37.0
2020-12-29,35,8.05,0.02,0.0,0.0,47.0,37.0,8.05,0.02,0.0,0.0,47.0,37.0
2020-12-30,32,11.18,0.68,0.0,0.0,60.0,38.0,11.18,0.68,0.0,0.0,60.0,38.0
2020-12-31,19,13.42,1.94,0.0,0.0,38.0,34.0,13.42,1.94,0.0,0.0,38.0,34.0
2021-01-01,27,8.5,0.44,0.0,0.0,45.0,36.0,8.5,0.44,0.0,0.0,45.0,36.0
2021-01-02,27,5.14,0.02,0.0,0.0,42.0,32.0,5.14,0.02,0.0,0.0,42.0,32.0
2021-01-03,22,4.7,0.0,0.0,0.0,57.0,27.0,4.7,0.0,0.0,0.0,57.0,27.0
2021-01-04,32,5.14,0.0,0.0,0.0,63.0,32.0,5.14,0.0,0.0,0.0,63.0,32.0
2021-01-05,35,6.26,0.0,0.0,0.0,55.0,34.0,6.26,0.0,0.0,0.0,55.0,34.0
2021-01-06,39,7.38,0.11,0.0,0.0,49.0,31.0,7.38,0.11,0.0,0.0,49.0,31.0
2021-01-07,22,12.97,0.64,0.0,0.0,42.0,38.0,12.97,0.64,0.0,0.0,42.0,38.0
2021-01-08,33,10.29,0.0,0.0,0.0,41.0,33.0,10.29,0.0,0.0,0.0,41.0,33.0
2021-01-09,13,5.82,0.0,0.0,0.0,44.0,28.0,5.82,0.0,0.0,0.0,44.0,28.0
2021-01-10,19,6.04,0.0,0.0,0.0,38.0,27.0,6.04,0.0,0.0,0.0,38.0,27.0
2021-01-11,48,5.14,0.0,0.0,0.0,44.0,25.0,5.14,0.0,0.0,0.0,44.0,25.0
2021-01-12,34,3.13,0.0,0.0,0.0,51.0,22.0,3.13,0.0,0.0,0.0,51.0,22.0
2021-01-13,27,7.61,0.0,0.0,0.0,56.0,25.0,7.61,0.0,0.0,0.0,56.0,25.0
2021-01-14,26,10.96,0.0,0.0,0.0,61.0,36.0,10.96,0.0,0.0,0.0,61.0,36.0
2021-01-15,44,14.99,0.0,0.0,0.0,47.0,34.0,14.99,0.0,0.0,0.0,47.0,34.0
2021-01-16,23,8.05,0.0,0.0,0.0,51.0,33.0,8.05,0.0,0.0,0.0,51.0,33.0
